Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 30_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
328.0,Jaden Hardy,20.0,DAL,SG,48.0,5.0,708.0,0.438,15.0,0.532,0.279,0.138,0.057,0.057,0.468,0.469,0.548,0.435,0.263,0.368,0.404,0.422,0.825,0.024,7.0,0.231,0.472,2.0,1.0,
329.0,Justin Holiday,33.0,2TM,SF,46.0,2.0,706.0,0.377,19.6,0.299,0.147,0.02,0.034,0.098,0.701,0.508,0.7,0.5,0.143,0.35,0.322,0.871,0.913,0.039,8.0,0.538,0.325,0.0,0.0,
329.0,Justin Holiday,33.0,ATL,SF,28.0,0.0,411.0,0.384,20.2,0.304,0.152,0.008,0.032,0.112,0.696,0.474,0.684,0.0,0.0,0.357,0.345,1.0,0.9,0.048,6.0,0.414,0.306,0.0,0.0,
329.0,Justin Holiday,33.0,DAL,SF,18.0,2.0,295.0,0.367,19.1,0.291,0.139,0.038,0.038,0.076,0.709,0.565,0.727,0.667,0.333,0.333,0.286,0.692,0.938,0.025,2.0,0.732,0.341,0.0,0.0,
330.0,MarJon Beauchamp,22.0,MIL,SF,52.0,11.0,701.0,0.395,17.5,0.416,0.21,0.095,0.041,0.07,0.584,0.485,0.667,0.261,0.5,0.235,0.331,0.551,0.872,0.058,13.0,0.387,0.345,1.0,0.0,
331.0,Aleksej Pokusevski,21.0,OKC,PF,34.0,25.0,701.0,0.434,13.2,0.582,0.305,0.201,0.052,0.024,0.418,0.483,0.645,0.3,0.308,0.333,0.365,0.6,0.974,0.056,14.0,0.279,0.379,0.0,0.0,
332.0,Juan Toscano-Anderson,29.0,2TM,SF,52.0,9.0,700.0,0.448,11.2,0.699,0.294,0.308,0.063,0.035,0.301,0.56,0.667,0.5,0.333,0.6,0.186,0.661,1.0,0.035,4.0,0.465,0.2,1.0,0.0,
332.0,Juan Toscano-Anderson,29.0,LAL,SF,30.0,7.0,365.0,0.5,11.1,0.697,0.333,0.288,0.03,0.045,0.303,0.63,0.864,0.421,0.0,0.667,0.2,0.793,1.0,0.03,2.0,0.35,0.286,0.0,0.0,
332.0,Juan Toscano-Anderson,29.0,UTA,SF,22.0,2.0,335.0,0.403,11.3,0.701,0.26,0.325,0.091,0.026,0.299,0.5,0.45,0.56,0.429,0.5,0.174,0.519,1.0,0.039,2.0,0.565,0.154,1.0,0.0,
333.0,Malachi Flynn,24.0,TOR,PG,53.0,2.0,691.0,0.36,18.3,0.45,0.12,0.145,0.083,0.103,0.55,0.367,0.517,0.286,0.5,0.2,0.353,0.375,0.872,0.0,0.0,0.158,0.476,0.0,0.0,
334.0,Duncan Robinson,28.0,MIA,SF,42.0,1.0,691.0,0.371,21.9,0.19,0.051,0.089,0.034,0.013,0.81,0.556,0.75,0.476,0.5,0.333,0.328,0.88,0.952,0.0,0.0,0.188,0.306,0.0,0.0,
335.0,Chimezie Metu,25.0,SAC,PF,66.0,0.0,689.0,0.589,7.5,0.826,0.466,0.274,0.055,0.014,0.174,0.663,0.804,0.483,0.25,0.667,0.237,0.75,1.0,0.32,62.0,0.079,0.0,0.0,0.0,
336.0,T.J. Warren,29.0,2TM,PF,42.0,0.0,687.0,0.489,13.1,0.752,0.156,0.252,0.237,0.107,0.248,0.542,0.714,0.471,0.484,0.586,0.328,0.664,0.955,0.019,5.0,0.403,0.296,0.0,0.0,
336.0,T.J. Warren,29.0,BRK,PF,26.0,0.0,490.0,0.51,12.9,0.76,0.15,0.25,0.255,0.105,0.24,0.566,0.833,0.44,0.529,0.571,0.333,0.663,0.938,0.02,4.0,0.354,0.235,0.0,0.0,
336.0,T.J. Warren,29.0,PHO,SF,16.0,0.0,197.0,0.429,13.3,0.729,0.171,0.257,0.186,0.114,0.271,0.471,0.417,0.556,0.308,0.625,0.316,0.667,1.0,0.014,1.0,0.526,0.4,0.0,0.0,
337.0,Garrison Mathews,26.0,2TM,SG,54.0,0.0,686.0,0.363,22.9,0.104,0.045,0.04,0.01,0.01,0.896,0.476,0.667,0.25,0.5,0.5,0.35,0.5,0.952,0.01,2.0,0.228,0.39,0.0,0.0,
337.0,Garrison Mathews,26.0,HOU,SG,45.0,0.0,602.0,0.353,24.1,0.088,0.041,0.035,0.0,0.012,0.912,0.467,0.571,0.333,,0.5,0.342,0.429,0.981,0.006,1.0,0.232,0.389,0.0,0.0,
337.0,Garrison Mathews,26.0,ATL,SG,9.0,0.0,84.0,0.419,21.8,0.194,0.065,0.065,0.065,0.0,0.806,0.5,1.0,0.0,0.5,,0.4,0.667,0.8,0.032,1.0,0.2,0.4,0.0,0.0,
338.0,Montrezl Harrell,29.0,PHI,C,57.0,7.0,681.0,0.598,4.0,0.971,0.627,0.297,0.043,0.005,0.029,0.616,0.71,0.5,0.111,0.0,0.0,0.656,,0.263,48.0,0.167,0.0,1.0,0.0,
339.0,Jordan McLaughlin,26.0,MIN,PG,43.0,0.0,678.0,0.421,16.7,0.462,0.166,0.241,0.034,0.021,0.538,0.552,0.708,0.457,0.4,0.667,0.308,0.73,0.833,0.0,0.0,0.295,0.391,5.0,0.0,
340.0,Jae'Sean Tate,27.0,HOU,SF,31.0,7.0,677.0,0.48,8.5,0.799,0.306,0.437,0.044,0.013,0.201,0.53,0.614,0.5,0.3,0.333,0.283,0.351,0.923,0.009,1.0,0.348,0.313,1.0,0.0,
341.0,Blake Wesley,19.0,SAS,SG,37.0,1.0,669.0,0.321,11.8,0.758,0.279,0.233,0.126,0.121,0.242,0.301,0.517,0.14,0.222,0.192,0.385,0.306,0.95,0.065,12.0,0.269,0.5,1.0,0.0,
342.0,Sandro Mamukelashvili,23.0,2TM,C,43.0,7.0,660.0,0.422,14.0,0.57,0.335,0.183,0.043,0.009,0.43,0.511,0.61,0.429,0.2,0.0,0.303,0.642,1.0,0.048,6.0,0.202,0.35,0.0,0.0,
342.0,Sandro Mamukelashvili,23.0,MIL,C,24.0,0.0,217.0,0.328,15.6,0.448,0.259,0.155,0.034,0.0,0.552,0.462,0.6,0.333,0.0,,0.219,0.667,1.0,0.121,3.0,0.25,0.25,0.0,0.0,
342.0,Sandro Mamukelashvili,23.0,SAS,C,19.0,7.0,443.0,0.453,12.4,0.61,0.36,0.192,0.047,0.012,0.39,0.524,0.613,0.455,0.25,0.0,0.343,0.636,1.0,0.023,3.0,0.179,0.417,0.0,0.0,
343.0,Eugene Omoruyi,25.0,2TM,SF,40.0,6.0,645.0,0.443,11.4,0.61,0.404,0.18,0.013,0.013,0.39,0.547,0.707,0.244,0.333,0.0,0.281,0.618,1.0,0.053,11.0,0.472,0.333,1.0,0.0,
343.0,Eugene Omoruyi,25.0,OKC,SF,23.0,2.0,272.0,0.468,9.6,0.67,0.5,0.149,0.011,0.011,0.33,0.571,0.681,0.286,0.0,0.0,0.258,0.611,1.0,0.096,8.0,0.548,0.353,0.0,0.0,
343.0,Eugene Omoruyi,25.0,DET,SF,17.0,4.0,373.0,0.425,13.1,0.567,0.336,0.201,0.015,0.015,0.433,0.526,0.733,0.222,0.5,0.0,0.293,0.625,1.0,0.022,3.0,0.431,0.32,1.0,0.0,
344.0,Payton Pritchard,25.0,BOS,PG,48.0,3.0,643.0,0.412,18.6,0.371,0.159,0.118,0.033,0.053,0.629,0.495,0.615,0.414,0.375,0.385,0.364,0.422,0.857,0.004,0.0,0.182,0.321,3.0,0.0,
345.0,Amir Coffey,25.0,LAC,SF,50.0,9.0,625.0,0.386,12.1,0.724,0.172,0.366,0.124,0.062,0.276,0.429,0.6,0.377,0.389,0.333,0.275,0.6,1.0,0.041,5.0,0.45,0.222,1.0,0.0,
346.0,Anthony Gill,30.0,WAS,PF,59.0,8.0,624.0,0.538,8.7,0.78,0.311,0.409,0.053,0.008,0.22,0.65,0.78,0.593,0.429,0.0,0.138,0.672,1.0,0.045,5.0,0.621,0.167,0.0,0.0,
347.0,Jabari Walker,20.0,POR,PF,56.0,0.0,619.0,0.419,10.5,0.717,0.404,0.197,0.071,0.045,0.283,0.472,0.6,0.256,0.357,0.444,0.286,0.716,0.938,0.116,19.0,0.232,0.154,0.0,0.0,
348.0,Darius Bazley,22.0,2TM,C,43.0,1.0,616.0,0.454,10.3,0.71,0.448,0.175,0.071,0.016,0.29,0.485,0.598,0.281,0.385,0.0,0.377,0.794,0.95,0.186,30.0,0.358,0.474,0.0,0.0,
348.0,Darius Bazley,22.0,OKC,C,36.0,1.0,555.0,0.449,9.8,0.715,0.468,0.158,0.07,0.019,0.285,0.469,0.554,0.28,0.455,0.0,0.4,0.792,0.944,0.171,23.0,0.378,0.471,0.0,0.0,
348.0,Darius Bazley,22.0,PHO,C,7.0,0.0,61.0,0.48,10.7,0.68,0.32,0.28,0.08,0.0,0.32,0.588,1.0,0.286,0.0,,0.25,0.8,1.0,0.28,7.0,0.25,0.5,0.0,0.0,
349.0,Juancho HernangÃ³mez,27.0,TOR,PF,42.0,10.0,614.0,0.421,16.1,0.412,0.289,0.105,0.0,0.018,0.588,0.66,0.727,0.583,,0.0,0.254,0.677,1.0,0.018,2.0,0.418,0.321,0.0,0.0,
350.0,Jaxson Hayes,22.0,NOP,C,47.0,2.0,610.0,0.551,7.4,0.814,0.41,0.353,0.006,0.013,0.186,0.654,0.766,0.527,1.0,0.5,0.103,0.747,1.0,0.308,44.0,0.414,0.167,0.0,0.0,
351.0,Frank Ntilikina,24.0,DAL,SG,47.0,5.0,607.0,0.364,16.9,0.492,0.144,0.159,0.091,0.098,0.508,0.477,0.579,0.238,0.417,0.769,0.254,0.581,0.941,0.0,0.0,0.343,0.13,1.0,0.0,
352.0,DeAndre Jordan,34.0,DEN,C,39.0,8.0,586.0,0.765,2.2,0.991,0.8,0.174,0.009,0.009,0.009,0.763,0.837,0.45,1.0,0.0,1.0,0.759,1.0,0.565,60.0,0.0,,0.0,0.0,
353.0,Blake Griffin,33.0,BOS,C,41.0,16.0,569.0,0.485,13.6,0.492,0.308,0.162,0.008,0.0,0.508,0.625,0.675,0.524,0.0,,0.348,0.725,1.0,0.062,8.0,0.318,0.333,0.0,0.0,
354.0,Ousmane Dieng,19.0,OKC,PF,39.0,1.0,569.0,0.42,16.2,0.459,0.21,0.188,0.033,0.028,0.541,0.602,0.789,0.5,0.167,0.4,0.265,0.78,0.962,0.099,17.0,0.265,0.308,2.0,0.0,
355.0,Kris Dunn,28.0,UTA,PG,22.0,3.0,568.0,0.537,9.3,0.833,0.139,0.583,0.102,0.009,0.167,0.55,0.767,0.524,0.409,0.5,0.472,0.162,0.824,0.023,4.0,0.139,0.4,0.0,0.0,
356.0,Patty Mills,34.0,BRK,PG,40.0,2.0,567.0,0.411,20.9,0.359,0.062,0.057,0.077,0.163,0.641,0.493,0.769,0.5,0.25,0.5,0.366,0.568,0.857,0.0,0.0,0.254,0.382,1.0,0.0,
357.0,Ricky Rubio,32.0,CLE,PG,33.0,2.0,566.0,0.343,16.4,0.539,0.152,0.09,0.242,0.051,0.461,0.417,0.407,0.188,0.488,0.444,0.256,0.35,0.952,0.0,0.0,0.439,0.306,1.0,0.0,
358.0,Ziaire Williams,21.0,MEM,SF,37.0,4.0,561.0,0.429,15.6,0.505,0.25,0.107,0.102,0.046,0.495,0.596,0.776,0.381,0.5,0.333,0.258,0.78,0.88,0.128,21.0,0.433,0.286,1.0,1.0,
359.0,Day'Ron Sharpe,21.0,BRK,C,48.0,3.0,552.0,0.544,3.8,0.936,0.684,0.228,0.018,0.006,0.064,0.544,0.641,0.282,0.333,0.0,0.545,0.632,0.833,0.228,32.0,0.091,0.0,0.0,0.0,
360.0,Kai Jones,22.0,CHO,C,46.0,0.0,550.0,0.558,7.2,0.842,0.508,0.242,0.058,0.033,0.158,0.624,0.836,0.31,0.429,0.0,0.211,0.619,1.0,0.408,44.0,0.421,0.25,0.0,0.0,
361.0,Lindy Waters III,25.0,OKC,SG,41.0,0.0,531.0,0.393,23.8,0.09,0.062,0.011,0.011,0.006,0.91,0.75,0.727,0.5,1.0,1.0,0.358,0.583,0.931,0.0,0.0,0.185,0.5,1.0,0.0,
362.0,Rodney McGruder,31.0,DET,SG,32.0,12.0,524.0,0.408,18.1,0.362,0.125,0.158,0.072,0.007,0.638,0.382,0.737,0.167,0.273,0.0,0.423,0.667,0.951,0.007,1.0,0.443,0.372,0.0,0.0,
363.0,Chuma Okeke,24.0,ORL,SF,27.0,8.0,518.0,0.352,19.6,0.295,0.164,0.057,0.049,0.025,0.705,0.472,0.7,0.143,0.167,0.333,0.302,0.588,0.923,0.049,4.0,0.198,0.471,0.0,0.0,
364.0,James Bouknight,22.0,CHO,SG,34.0,0.0,515.0,0.358,17.9,0.435,0.166,0.14,0.083,0.047,0.565,0.429,0.594,0.259,0.313,0.556,0.303,0.5,0.697,0.016,2.0,0.156,0.353,1.0,0.0,
365.0,Max Christie,19.0,LAL,SG,41.0,3.0,512.0,0.415,18.0,0.415,0.113,0.132,0.085,0.085,0.585,0.409,0.417,0.429,0.333,0.444,0.419,0.556,0.962,0.038,3.0,0.435,0.37,0.0,0.0,
366.0,Charles Bassey,22.0,SAS,C,35.0,2.0,508.0,0.644,5.3,0.941,0.548,0.267,0.096,0.03,0.059,0.661,0.757,0.556,0.462,0.5,0.375,0.643,0.667,0.178,22.0,0.25,0.0,0.0,0.0,
367.0,Raul Neto,30.0,CLE,PG,48.0,1.0,505.0,0.518,13.2,0.618,0.345,0.155,0.082,0.036,0.382,0.662,0.711,0.471,1.0,0.25,0.286,0.444,0.917,0.0,0.0,0.19,0.625,1.0,0.0,
368.0,DÄvis BertÄns,30.0,DAL,PF,45.0,1.0,492.0,0.431,23.4,0.119,0.081,0.025,0.006,0.006,0.881,0.737,0.769,0.5,1.0,1.0,0.39,0.929,0.982,0.031,4.0,0.22,0.452,1.0,0.0,
369.0,Taj Gibson,37.0,WAS,C,49.0,2.0,480.0,0.52,10.3,0.808,0.288,0.28,0.144,0.096,0.192,0.564,0.806,0.429,0.5,0.333,0.333,0.667,1.0,0.064,8.0,0.458,0.455,0.0,0.0,
370.0,Javonte Green,29.0,CHI,SF,32.0,1.0,480.0,0.565,9.8,0.676,0.481,0.185,0.0,0.009,0.324,0.658,0.75,0.45,,0.0,0.371,0.667,1.0,0.222,24.0,0.457,0.313,0.0,0.0,
371.0,Damian Jones,27.0,2TM,C,41.0,1.0,477.0,0.64,7.1,0.802,0.593,0.186,0.012,0.012,0.198,0.652,0.706,0.5,0.0,1.0,0.588,0.733,0.9,0.302,21.0,0.765,0.692,1.0,0.0,
371.0,Damian Jones,27.0,LAL,C,22.0,1.0,176.0,0.541,6.0,0.919,0.595,0.27,0.027,0.027,0.081,0.588,0.727,0.3,0.0,1.0,0.0,0.7,,0.351,10.0,0.0,,1.0,0.0,
371.0,Damian Jones,27.0,UTA,C,19.0,0.0,301.0,0.714,8.1,0.714,0.592,0.122,0.0,0.0,0.286,0.714,0.69,0.833,,,0.714,0.76,0.9,0.265,11.0,0.929,0.692,0.0,0.0,
372.0,Isaiah Roby,24.0,SAS,PF,42.0,2.0,474.0,0.432,13.1,0.613,0.265,0.277,0.026,0.045,0.387,0.516,0.707,0.395,0.25,0.286,0.3,0.612,1.0,0.084,12.0,0.183,0.364,0.0,0.0,
373.0,Stanley Johnson,26.0,SAS,SF,30.0,0.0,469.0,0.533,12.1,0.672,0.262,0.287,0.098,0.025,0.328,0.573,0.688,0.514,0.417,0.667,0.45,0.468,0.944,0.016,2.0,0.35,0.571,1.0,0.0,
374.0,Svi Mykhailiuk,25.0,2TM,SF,32.0,8.0,468.0,0.445,19.4,0.428,0.208,0.104,0.064,0.052,0.572,0.473,0.667,0.167,0.455,0.333,0.424,0.543,0.833,0.029,5.0,0.354,0.429,0.0,0.0,
374.0,Svi Mykhailiuk,25.0,NYK,SF,13.0,0.0,40.0,0.5,22.0,0.167,0.0,0.167,0.0,0.0,0.833,0.0,,0.0,,,0.6,,1.0,0.0,0.0,0.3,0.667,0.0,0.0,
374.0,Svi Mykhailiuk,25.0,CHO,SF,19.0,8.0,428.0,0.441,16.8,0.447,0.224,0.099,0.068,0.056,0.553,0.486,0.667,0.188,0.455,0.333,0.404,0.543,0.806,0.031,5.0,0.36,0.406,0.0,0.0,
375.0,Evan Fournier,30.0,NYK,SG,27.0,7.0,459.0,0.337,20.4,0.313,0.072,0.09,0.102,0.048,0.687,0.404,0.5,0.467,0.353,0.25,0.307,0.476,0.857,0.0,0.0,0.237,0.333,1.0,0.0,
376.0,Willy HernangÃ³mez,28.0,NOP,C,38.0,2.0,458.0,0.527,5.0,0.935,0.503,0.379,0.036,0.018,0.065,0.544,0.635,0.453,0.5,0.0,0.273,0.709,1.0,0.101,15.0,0.273,0.0,0.0,0.0,
377.0,Kevon Harris,25.0,ORL,SG,34.0,0.0,457.0,0.439,12.3,0.598,0.355,0.206,0.009,0.028,0.402,0.484,0.579,0.409,0.0,0.0,0.372,0.516,0.875,0.075,5.0,0.326,0.5,0.0,0.0,
378.0,Goga Bitadze,23.0,2TM,C,38.0,1.0,457.0,0.552,8.1,0.792,0.496,0.272,0.016,0.008,0.208,0.636,0.758,0.471,0.0,0.0,0.231,0.635,0.833,0.152,18.0,0.038,0.0,0.0,0.0,
378.0,Goga Bitadze,23.0,IND,C,21.0,0.0,202.0,0.519,9.5,0.731,0.5,0.173,0.038,0.019,0.269,0.605,0.731,0.444,0.0,0.0,0.286,0.739,1.0,0.135,6.0,0.0,,0.0,0.0,
378.0,Goga Bitadze,23.0,ORL,C,17.0,1.0,255.0,0.575,6.6,0.836,0.493,0.342,0.0,0.0,0.164,0.656,0.778,0.48,,,0.167,0.575,0.5,0.164,12.0,0.083,0.0,0.0,0.0,
379.0,Admiral Schofield,25.0,ORL,PF,37.0,0.0,451.0,0.451,16.4,0.393,0.221,0.164,0.008,0.0,0.607,0.646,0.704,0.6,0.0,,0.324,0.645,0.958,0.008,0.0,0.351,0.385,0.0,0.0,
380.0,TyTy Washington Jr.,21.0,HOU,PG,31.0,2.0,433.0,0.363,17.5,0.5,0.056,0.213,0.181,0.05,0.5,0.488,0.444,0.5,0.517,0.375,0.238,0.436,0.789,0.0,0.0,0.238,0.316,0.0,0.0,
381.0,Dewayne Dedmon,33.0,2TM,C,38.0,1.0,426.0,0.51,8.6,0.742,0.351,0.311,0.06,0.02,0.258,0.58,0.66,0.511,0.444,0.667,0.308,0.738,0.917,0.073,7.0,0.128,0.2,0.0,0.0,
381.0,Dewayne Dedmon,33.0,MIA,C,30.0,0.0,350.0,0.496,10.8,0.713,0.341,0.287,0.07,0.016,0.287,0.576,0.636,0.541,0.444,0.5,0.297,0.755,1.0,0.062,4.0,0.135,0.2,0.0,0.0,
381.0,Dewayne Dedmon,33.0,PHI,C,8.0,1.0,76.0,0.591,6.4,0.909,0.409,0.455,0.0,0.045,0.091,0.6,0.778,0.4,,1.0,0.5,0.667,0.0,0.136,3.0,0.0,,0.0,0.0,
382.0,Orlando Robinson,22.0,MIA,C,31.0,1.0,425.0,0.528,5.3,0.933,0.416,0.472,0.034,0.011,0.067,0.566,0.757,0.452,0.0,0.0,0.0,0.574,,0.09,6.0,0.5,0.0,0.0,0.0,
383.0,Johnny Davis,20.0,WAS,SG,28.0,5.0,423.0,0.386,15.8,0.591,0.14,0.187,0.164,0.099,0.409,0.485,0.708,0.438,0.393,0.412,0.243,0.633,1.0,0.012,2.0,0.271,0.263,0.0,0.0,
384.0,Keon Johnson,20.0,POR,SG,40.0,0.0,416.0,0.376,15.4,0.545,0.208,0.197,0.073,0.067,0.455,0.402,0.649,0.257,0.231,0.25,0.346,0.308,0.607,0.028,5.0,0.333,0.259,1.0,0.0,
385.0,Jake LaRavia,21.0,MEM,PF,35.0,0.0,414.0,0.389,20.1,0.253,0.158,0.084,0.011,0.0,0.747,0.542,0.533,0.5,1.0,,0.338,0.846,1.0,0.042,3.0,0.155,0.455,1.0,0.0,
386.0,Dominick Barlow,19.0,SAS,PF,28.0,0.0,408.0,0.535,5.5,0.953,0.523,0.256,0.14,0.035,0.047,0.561,0.711,0.409,0.25,0.667,0.0,0.739,,0.151,12.0,0.75,0.0,0.0,0.0,
387.0,Bruno Fernando,24.0,2TM,C,39.0,4.0,405.0,0.527,5.3,0.964,0.518,0.411,0.018,0.018,0.036,0.546,0.672,0.413,0.0,0.5,0.0,0.695,,0.304,29.0,0.5,0.0,0.0,0.0,
387.0,Bruno Fernando,24.0,HOU,C,31.0,4.0,364.0,0.516,3.7,0.989,0.538,0.419,0.011,0.022,0.011,0.522,0.68,0.333,0.0,0.5,0.0,0.688,,0.344,27.0,1.0,0.0,0.0,0.0,
387.0,Bruno Fernando,24.0,ATL,C,8.0,0.0,41.0,0.579,7.0,0.842,0.421,0.368,0.053,0.0,0.158,0.688,0.625,0.857,0.0,,0.0,0.727,,0.105,2.0,0.333,0.0,0.0,0.0,
388.0,Cade Cunningham,21.0,DET,PG,12.0,12.0,400.0,0.415,14.2,0.728,0.183,0.223,0.147,0.174,0.272,0.466,0.561,0.42,0.394,0.487,0.279,0.158,0.588,0.013,3.0,0.066,0.25,1.0,0.0,
389.0,Ish Smith,34.0,DEN,PG,43.0,0.0,398.0,0.397,13.4,0.908,0.115,0.16,0.275,0.359,0.092,0.42,0.533,0.524,0.333,0.404,0.167,0.26,1.0,0.0,0.0,0.167,0.0,0.0,0.0,
390.0,Duane Washington Jr.,22.0,PHO,SG,31.0,3.0,394.0,0.367,16.8,0.566,0.117,0.199,0.133,0.117,0.434,0.372,0.467,0.333,0.353,0.367,0.36,0.222,0.625,0.0,0.0,0.189,0.333,2.0,0.0,
391.0,Kessler Edwards,22.0,2TM,SF,36.0,4.0,385.0,0.387,16.9,0.409,0.204,0.118,0.022,0.065,0.591,0.5,0.737,0.182,1.0,0.167,0.309,0.632,1.0,0.054,5.0,0.382,0.333,0.0,0.0,
391.0,Kessler Edwards,22.0,BRK,SF,14.0,1.0,79.0,0.25,16.6,0.5,0.208,0.125,0.0,0.167,0.5,0.333,0.8,0.0,,0.0,0.167,0.5,1.0,0.125,3.0,0.417,0.0,0.0,0.0,
391.0,Kessler Edwards,22.0,SAC,SF,22.0,3.0,306.0,0.435,17.3,0.377,0.203,0.116,0.029,0.029,0.623,0.577,0.714,0.25,1.0,0.5,0.349,0.667,1.0,0.029,2.0,0.372,0.438,0.0,0.0,
392.0,Saben Lee,23.0,2TM,PG,25.0,1.0,373.0,0.405,8.2,0.752,0.43,0.248,0.025,0.05,0.248,0.418,0.538,0.233,0.667,0.167,0.367,0.263,0.818,0.05,3.0,0.3,0.444,0.0,0.0,
392.0,Saben Lee,23.0,PHI,PG,2.0,0.0,10.0,0.75,6.9,0.75,0.75,0.0,0.0,0.0,0.25,1.0,1.0,,,,0.0,0.333,,0.25,1.0,1.0,0.0,0.0,0.0,
392.0,Saben Lee,23.0,PHO,PG,23.0,1.0,363.0,0.393,9.5,0.752,0.419,0.256,0.026,0.051,0.248,0.398,0.51,0.233,0.667,0.167,0.379,0.257,0.818,0.043,2.0,0.276,0.5,0.0,0.0,
393.0,Gary Payton II,30.0,2TM,SG,22.0,1.0,367.0,0.594,10.4,0.623,0.449,0.159,0.014,0.0,0.377,0.651,0.677,0.636,0.0,,0.5,0.714,1.0,0.087,3.0,0.769,0.55,0.0,0.0,
393.0,Gary Payton II,30.0,POR,SG,15.0,1.0,255.0,0.585,11.2,0.585,0.488,0.073,0.024,0.0,0.415,0.625,0.7,0.333,0.0,,0.529,0.733,1.0,0.049,1.0,0.706,0.583,0.0,0.0,
393.0,Gary Payton II,30.0,GSW,SG,7.0,0.0,112.0,0.607,9.5,0.679,0.393,0.286,0.0,0.0,0.321,0.684,0.636,0.75,,,0.444,0.692,1.0,0.143,2.0,0.889,0.5,0.0,0.0,
394.0,Udoka Azubuike,23.0,UTA,C,36.0,4.0,359.0,0.819,2.7,1.0,0.625,0.375,0.0,0.0,0.0,0.819,0.956,0.593,,,,0.864,,0.625,42.0,,,0.0,0.0,
395.0,Gorgui Dieng,33.0,SAS,C,31.0,1.0,358.0,0.385,19.3,0.359,0.137,0.06,0.111,0.051,0.641,0.571,0.75,0.429,0.462,0.5,0.28,0.667,0.905,0.051,6.0,0.093,0.429,0.0,0.0,
396.0,JaVale McGee,35.0,DAL,C,42.0,7.0,355.0,0.64,4.0,0.96,0.56,0.368,0.032,0.0,0.04,0.65,0.814,0.413,0.5,,0.4,0.808,1.0,0.296,34.0,0.0,,0.0,0.0,
397.0,Markieff Morris,33.0,2TM,PF,35.0,2.0,355.0,0.409,20.4,0.383,0.061,0.087,0.157,0.078,0.617,0.432,0.571,0.2,0.556,0.333,0.394,0.737,1.0,0.009,1.0,0.31,0.409,0.0,0.0,
397.0,Markieff Morris,33.0,BRK,PF,27.0,1.0,285.0,0.402,18.9,0.402,0.073,0.122,0.159,0.049,0.598,0.394,0.5,0.2,0.462,0.5,0.408,0.846,1.0,0.012,1.0,0.367,0.444,0.0,0.0,
397.0,Markieff Morris,33.0,DAL,PF,8.0,1.0,70.0,0.424,21.8,0.333,0.03,0.0,0.152,0.152,0.667,0.545,1.0,,0.8,0.2,0.364,0.5,1.0,0.0,0.0,0.182,0.25,0.0,0.0,
398.0,Furkan Korkmaz,25.0,PHI,SG,37.0,0.0,353.0,0.432,14.7,0.586,0.198,0.243,0.072,0.072,0.414,0.462,0.818,0.222,0.5,0.25,0.391,0.567,0.889,0.027,3.0,0.326,0.333,1.0,0.0,
399.0,Richaun Holmes,29.0,SAC,C,42.0,1.0,348.0,0.618,6.4,0.91,0.438,0.337,0.135,0.0,0.09,0.617,0.744,0.533,0.417,,0.625,0.78,1.0,0.191,14.0,0.125,1.0,0.0,0.0,
400.0,A.J. Green,23.0,MIL,SG,35.0,1.0,345.0,0.424,23.7,0.16,0.04,0.016,0.032,0.072,0.84,0.45,0.4,0.5,0.5,0.444,0.419,0.778,0.909,0.0,0.0,0.21,0.409,0.0,0.0,
401.0,Davon Reed,27.0,2TM,SG,43.0,1.0,342.0,0.333,18.6,0.452,0.095,0.131,0.095,0.131,0.548,0.289,0.375,0.182,0.125,0.455,0.37,0.455,0.941,0.024,1.0,0.304,0.357,0.0,0.0,
401.0,Davon Reed,27.0,DEN,SG,35.0,1.0,315.0,0.313,18.6,0.45,0.088,0.138,0.1,0.125,0.55,0.25,0.286,0.182,0.125,0.4,0.364,0.333,0.938,0.025,1.0,0.318,0.357,0.0,0.0,
401.0,Davon Reed,27.0,LAL,SG,8.0,0.0,27.0,0.75,18.5,0.5,0.25,0.0,0.0,0.25,0.5,1.0,1.0,,,1.0,0.5,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,
402.0,Jae Crowder,32.0,MIL,PF,18.0,3.0,340.0,0.479,18.8,0.415,0.074,0.16,0.128,0.053,0.585,0.538,0.857,0.6,0.333,0.4,0.436,0.714,1.0,0.011,1.0,0.273,0.467,0.0,0.0,
403.0,Derrick Rose,34.0,NYK,PG,27.0,0.0,338.0,0.384,14.2,0.604,0.189,0.258,0.094,0.063,0.396,0.438,0.567,0.366,0.467,0.3,0.302,0.333,0.737,0.0,0.0,0.19,0.333,0.0,0.0,
