Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
180.0,Kelly Oubre Jr.,27.0,CHO,SF,48.0,40.0,1548.0,8.2,19.0,0.431,2.5,7.9,0.319,5.7,11.2,0.51,0.497,3.7,4.8,0.76,1.5,4.3,5.8,1.3,1.6,0.4,1.5,3.3,22.6,
181.0,Josh Green,22.0,DAL,SG,60.0,21.0,1539.0,4.8,8.9,0.537,1.6,4.0,0.402,3.2,5.0,0.643,0.626,1.6,2.2,0.723,1.3,3.0,4.3,2.4,1.0,0.1,1.7,3.6,12.8,
182.0,Brandon Ingram,25.0,NOP,SF,45.0,45.0,1538.0,9.5,19.5,0.484,1.5,3.8,0.39,8.0,15.7,0.507,0.522,5.6,6.4,0.882,0.5,5.2,5.8,6.1,0.7,0.4,3.5,2.7,26.0,
183.0,Josh Richardson,29.0,2TM,SG,65.0,10.0,1530.0,5.6,13.0,0.431,2.5,6.9,0.365,3.1,6.1,0.506,0.528,1.6,1.9,0.852,1.0,3.2,4.1,4.1,1.6,0.5,2.0,2.8,15.4,
183.0,Josh Richardson,29.0,SAS,SG,42.0,6.0,997.0,6.4,14.7,0.436,2.7,7.5,0.357,3.7,7.2,0.518,0.527,1.9,2.2,0.883,1.1,3.2,4.3,4.9,1.4,0.4,2.3,2.5,17.4,
183.0,Josh Richardson,29.0,NOP,SG,23.0,4.0,533.0,4.2,10.0,0.419,2.2,5.8,0.384,2.0,4.2,0.468,0.53,1.1,1.4,0.762,0.7,3.0,3.8,2.5,2.0,0.6,1.6,3.2,11.7,
184.0,Joe Harris,31.0,BRK,SF,74.0,33.0,1527.0,4.7,10.4,0.457,3.3,7.9,0.426,1.4,2.5,0.551,0.618,0.4,0.7,0.643,0.5,3.3,3.9,2.4,0.8,0.3,1.0,3.3,13.2,
185.0,T.J. McConnell,30.0,IND,PG,75.0,6.0,1526.0,6.7,12.3,0.543,0.6,1.4,0.441,6.1,10.9,0.556,0.568,1.4,1.6,0.853,1.1,4.5,5.5,9.4,1.9,0.2,3.4,2.5,15.3,
186.0,Chris Boucher,30.0,TOR,PF,76.0,0.0,1523.0,6.2,12.5,0.493,1.5,4.5,0.328,4.7,8.0,0.585,0.552,3.0,4.0,0.762,3.7,6.2,10.0,0.7,1.1,1.5,1.0,3.4,16.8,
187.0,Georges Niang,29.0,PHI,PF,78.0,1.0,1512.0,5.3,12.0,0.442,3.7,9.1,0.401,1.6,2.8,0.576,0.596,0.9,1.1,0.867,0.5,4.0,4.4,1.8,0.7,0.3,1.3,3.5,15.2,
188.0,Bogdan BogdanoviÄ,30.0,ATL,SG,54.0,9.0,1508.0,6.5,14.6,0.447,3.5,8.6,0.406,3.0,6.0,0.506,0.566,1.5,1.8,0.831,0.5,3.4,3.9,3.6,1.0,0.4,1.6,2.1,18.0,
189.0,Damion Lee,30.0,PHO,SG,74.0,5.0,1506.0,4.8,10.8,0.442,2.6,5.9,0.445,2.2,4.9,0.439,0.564,2.2,2.5,0.904,0.9,4.4,5.4,2.4,0.7,0.2,1.9,2.8,14.4,
190.0,Bol Bol,23.0,ORL,PF,70.0,33.0,1505.0,6.2,11.4,0.546,0.7,2.7,0.265,5.5,8.7,0.633,0.577,2.0,2.6,0.759,1.7,8.0,9.7,1.7,0.7,2.0,2.7,2.2,15.2,
191.0,John Konchar,26.0,MEM,SF,72.0,23.0,1494.0,3.3,7.7,0.431,1.4,4.3,0.339,1.9,3.4,0.545,0.525,0.7,0.9,0.778,1.5,5.9,7.5,2.4,1.9,0.6,0.9,2.7,8.8,
192.0,Rui Hachimura,24.0,2TM,PF,63.0,9.0,1466.0,7.0,14.3,0.486,1.3,3.9,0.319,5.7,10.4,0.55,0.53,2.2,2.9,0.739,1.3,5.6,6.9,1.4,0.5,0.6,1.3,1.8,17.4,
192.0,Rui Hachimura,24.0,WAS,PF,30.0,0.0,728.0,7.8,16.0,0.488,1.5,4.4,0.337,6.3,11.6,0.545,0.534,2.2,2.9,0.759,0.9,5.4,6.3,1.7,0.5,0.6,1.8,1.9,19.3,
192.0,Rui Hachimura,24.0,LAL,PF,33.0,9.0,738.0,6.1,12.7,0.485,1.0,3.5,0.296,5.1,9.2,0.556,0.525,2.1,3.0,0.721,1.7,5.9,7.6,1.1,0.4,0.7,0.8,1.6,15.5,
193.0,Dwight Powell,31.0,DAL,C,76.0,64.0,1458.0,4.9,6.6,0.732,0.0,0.1,0.0,4.9,6.5,0.746,0.732,2.8,4.1,0.667,3.7,4.1,7.8,1.7,1.2,0.6,1.6,5.2,12.5,
194.0,Jeremy Sochan,19.0,SAS,PF,56.0,53.0,1458.0,6.2,13.6,0.453,0.8,3.3,0.246,5.4,10.3,0.519,0.483,2.0,2.9,0.698,2.3,4.9,7.3,3.5,1.1,0.6,2.4,3.4,15.2,
195.0,Keita Bates-Diop,27.0,SAS,PF,67.0,42.0,1452.0,5.9,11.5,0.508,1.4,3.5,0.394,4.5,8.0,0.557,0.568,3.0,3.7,0.793,1.6,4.5,6.1,2.6,1.1,0.5,1.4,1.6,16.0,
196.0,Davion Mitchell,24.0,SAC,PG,80.0,9.0,1447.0,4.5,9.9,0.454,1.6,4.9,0.32,2.9,5.0,0.584,0.533,0.6,0.8,0.806,0.4,2.2,2.6,4.6,1.1,0.4,1.5,2.8,11.2,
197.0,Pat Connaughton,30.0,MIL,SF,61.0,33.0,1443.0,4.1,10.5,0.392,2.7,8.0,0.339,1.4,2.5,0.566,0.521,0.7,1.0,0.659,1.2,5.8,7.1,1.9,0.9,0.3,0.8,1.7,11.6,
198.0,Zach Collins,25.0,SAS,C,63.0,26.0,1441.0,7.1,13.7,0.518,1.4,3.7,0.374,5.7,10.0,0.571,0.568,2.7,3.5,0.761,2.9,7.1,10.0,4.5,0.9,1.2,3.2,5.0,18.3,
199.0,Isaiah Stewart,21.0,DET,C,50.0,47.0,1414.0,5.0,11.2,0.442,1.7,5.2,0.327,3.3,6.0,0.542,0.518,2.8,3.8,0.738,2.9,7.3,10.3,1.8,0.5,0.9,1.7,3.4,14.4,
200.0,AJ Griffin,19.0,ATL,SF,72.0,12.0,1401.0,6.4,13.7,0.465,2.6,6.7,0.39,3.8,7.0,0.536,0.56,1.1,1.2,0.894,1.0,3.0,3.9,1.9,1.1,0.3,1.1,2.2,16.4,
201.0,Isaiah Joe,23.0,OKC,SG,73.0,10.0,1395.0,5.8,13.1,0.441,4.2,10.2,0.409,1.6,2.9,0.553,0.599,2.1,2.6,0.82,0.7,3.8,4.5,2.3,1.2,0.2,1.0,2.7,17.8,
202.0,Jonathan Kuminga,20.0,GSW,PF,67.0,16.0,1394.0,6.7,12.8,0.525,1.4,3.8,0.37,5.3,9.1,0.59,0.579,2.3,3.6,0.652,1.8,4.2,6.0,3.2,1.1,0.8,2.5,4.1,17.2,
203.0,Jusuf NurkiÄ,28.0,POR,C,52.0,52.0,1391.0,6.8,13.1,0.519,1.1,3.1,0.361,5.7,10.0,0.567,0.561,3.3,5.0,0.661,3.0,9.2,12.2,3.9,1.1,1.1,3.1,4.8,18.0,
204.0,Dennis Smith Jr.,25.0,CHO,PG,54.0,15.0,1390.0,4.8,11.7,0.412,0.6,2.9,0.216,4.2,8.8,0.475,0.438,2.0,2.7,0.736,0.7,3.6,4.3,6.8,1.9,0.6,2.1,3.2,12.3,
205.0,Larry Nance Jr.,30.0,NOP,C,65.0,1.0,1381.0,4.8,8.0,0.61,0.4,1.1,0.333,4.5,6.9,0.654,0.633,1.4,2.1,0.696,2.8,6.5,9.2,3.1,1.5,1.0,1.1,3.5,11.5,
206.0,Josh Okogie,24.0,PHO,SG,72.0,26.0,1350.0,4.3,11.0,0.391,1.8,5.3,0.335,2.6,5.8,0.442,0.471,3.7,5.1,0.724,2.9,3.8,6.7,2.8,1.5,0.9,1.7,3.0,14.1,
207.0,Devonte' Graham,27.0,2TM,PG,73.0,8.0,1338.0,4.3,11.6,0.374,3.2,9.1,0.352,1.1,2.5,0.452,0.512,2.6,3.5,0.748,0.5,2.8,3.3,5.3,1.2,0.4,1.4,2.1,14.5,
207.0,Devonte' Graham,27.0,NOP,PG,53.0,0.0,811.0,3.8,10.3,0.368,2.9,8.4,0.347,0.8,1.8,0.463,0.511,2.0,2.6,0.746,0.5,2.7,3.2,5.1,1.3,0.4,1.2,2.1,12.4,
207.0,Devonte' Graham,27.0,SAS,PG,20.0,8.0,527.0,5.2,13.7,0.38,3.6,10.1,0.358,1.6,3.6,0.442,0.513,3.7,4.9,0.75,0.5,2.9,3.4,5.5,1.0,0.4,1.8,2.1,17.7,
208.0,Terrence Ross,31.0,2TM,SG,63.0,9.0,1330.0,5.4,12.6,0.43,2.6,7.0,0.368,2.8,5.6,0.507,0.532,0.7,0.9,0.794,0.6,3.6,4.2,2.6,0.9,0.3,1.2,2.6,14.1,
208.0,Terrence Ross,31.0,ORL,SG,42.0,9.0,944.0,4.9,11.4,0.431,2.3,6.1,0.381,2.6,5.3,0.489,0.533,0.6,0.8,0.75,0.4,2.9,3.2,2.1,1.0,0.3,1.4,2.0,12.7,
208.0,Terrence Ross,31.0,PHO,SG,21.0,0.0,386.0,6.6,15.5,0.428,3.2,9.1,0.347,3.5,6.3,0.544,0.53,1.1,1.3,0.857,1.1,5.3,6.4,3.8,0.9,0.2,0.6,4.1,17.5,
209.0,Luke Kennard,26.0,2TM,SG,59.0,14.0,1315.0,5.1,10.5,0.492,3.6,7.4,0.494,1.5,3.1,0.487,0.666,1.0,1.1,0.949,0.4,3.9,4.3,2.5,0.9,0.1,1.3,2.2,14.9,
209.0,Luke Kennard,26.0,LAC,SG,35.0,11.0,725.0,4.9,10.5,0.464,2.9,6.6,0.447,1.9,3.9,0.494,0.604,0.9,1.0,0.95,0.3,3.8,4.1,1.8,0.9,0.2,1.5,2.3,13.6,
209.0,Luke Kennard,26.0,MEM,SG,24.0,3.0,590.0,5.5,10.4,0.526,4.5,8.4,0.54,1.0,2.1,0.471,0.743,1.1,1.2,0.947,0.5,4.0,4.6,3.3,0.8,0.1,1.0,2.1,16.6,
210.0,Doug McDermott,31.0,SAS,SF,64.0,0.0,1314.0,6.5,14.3,0.457,3.4,8.2,0.413,3.2,6.2,0.516,0.575,1.5,1.9,0.757,0.6,3.2,3.8,2.5,0.4,0.2,1.6,3.2,17.9,
211.0,Talen Horton-Tucker,22.0,UTA,SG,65.0,20.0,1313.0,7.0,16.8,0.419,1.6,5.6,0.286,5.5,11.2,0.485,0.467,3.5,4.6,0.75,1.1,4.6,5.8,6.7,1.1,0.8,3.5,3.0,19.1,
212.0,Jose Alvarado,24.0,NOP,PG,61.0,10.0,1310.0,5.5,13.4,0.411,2.3,6.8,0.336,3.2,6.7,0.488,0.496,1.8,2.2,0.813,0.8,3.1,3.9,5.1,1.8,0.3,2.2,3.4,15.1,
213.0,Aaron Wiggins,24.0,OKC,SG,70.0,14.0,1297.0,5.2,10.1,0.512,1.3,3.4,0.393,3.8,6.7,0.573,0.579,1.6,2.0,0.831,1.9,3.9,5.8,2.2,1.1,0.4,1.5,3.1,13.3,
214.0,Lonnie Walker IV,24.0,LAL,SG,56.0,32.0,1297.0,6.6,14.6,0.448,2.5,6.9,0.365,4.0,7.7,0.522,0.534,2.5,2.9,0.858,0.4,2.6,3.0,1.8,0.8,0.5,1.3,2.0,18.2,
215.0,Sam Hauser,25.0,BOS,SF,80.0,8.0,1290.0,5.0,11.1,0.455,3.9,9.3,0.418,1.1,1.7,0.656,0.631,0.3,0.5,0.706,1.0,4.7,5.7,2.0,0.8,0.6,0.8,2.8,14.3,
216.0,Jalen Smith,22.0,IND,C,68.0,31.0,1279.0,6.8,14.3,0.476,1.5,5.4,0.283,5.3,8.9,0.593,0.53,2.9,3.9,0.759,3.6,7.5,11.1,1.9,0.6,1.7,2.0,4.3,18.1,
217.0,LaMelo Ball,21.0,CHO,PG,36.0,36.0,1268.0,8.4,20.5,0.411,4.1,10.9,0.376,4.3,9.6,0.45,0.51,2.9,3.5,0.836,1.2,5.4,6.6,8.6,1.3,0.3,3.7,3.4,23.8,
218.0,David Roddy,21.0,MEM,PF,70.0,4.0,1258.0,5.2,12.0,0.429,1.9,6.1,0.307,3.3,6.0,0.553,0.506,1.2,1.9,0.631,1.4,4.1,5.5,1.7,0.8,0.5,1.6,3.1,13.3,
219.0,Jaylen Nowell,23.0,MIN,SG,65.0,2.0,1252.0,8.1,18.0,0.448,1.9,6.7,0.289,6.1,11.3,0.542,0.502,2.2,2.8,0.778,1.0,3.9,4.9,3.8,1.2,0.1,1.9,2.9,20.2,
220.0,Naz Reid,23.0,MIN,C,68.0,11.0,1251.0,8.9,16.6,0.537,2.2,6.2,0.346,6.8,10.4,0.653,0.602,2.5,3.7,0.677,2.1,7.5,9.6,2.2,1.2,1.5,2.6,5.1,22.5,
221.0,Trey Lyles,27.0,SAC,PF,74.0,0.0,1247.0,5.4,11.8,0.458,2.5,6.9,0.363,2.9,4.9,0.595,0.565,2.9,3.6,0.815,2.0,6.7,8.7,1.9,0.8,0.9,1.8,2.8,16.2,
222.0,Jalen Suggs,21.0,ORL,SG,53.0,19.0,1246.0,5.4,12.8,0.419,1.9,5.8,0.327,3.5,7.0,0.496,0.493,2.5,3.4,0.723,1.6,3.1,4.7,4.5,1.9,0.8,2.7,3.5,15.1,
223.0,Kevin Love,34.0,2TM,PF,62.0,20.0,1240.0,4.8,12.3,0.389,2.9,8.6,0.334,1.9,3.7,0.516,0.506,2.3,2.6,0.879,1.7,9.9,11.6,3.4,0.5,0.3,2.0,2.8,14.8,
223.0,Kevin Love,34.0,CLE,PF,41.0,3.0,821.0,4.9,12.5,0.389,3.0,8.6,0.354,1.8,3.9,0.467,0.511,2.5,2.8,0.889,1.8,10.4,12.3,3.3,0.3,0.3,2.1,2.9,15.2,
223.0,Kevin Love,34.0,MIA,PF,21.0,17.0,419.0,4.6,11.9,0.388,2.6,8.7,0.297,2.1,3.3,0.632,0.496,2.1,2.4,0.857,1.5,8.8,10.2,3.4,0.8,0.4,2.0,2.7,13.9,
224.0,Cory Joseph,31.0,DET,PG,62.0,2.0,1227.0,4.4,10.3,0.427,2.1,5.3,0.389,2.3,5.0,0.468,0.527,1.7,2.1,0.792,0.6,2.5,3.1,6.4,1.0,0.3,1.6,2.6,12.5,
225.0,Delon Wright,30.0,WAS,PG,50.0,14.0,1221.0,4.1,8.6,0.474,1.2,3.5,0.345,2.9,5.1,0.564,0.545,1.5,1.8,0.867,1.7,3.6,5.3,5.7,2.7,0.5,1.3,1.7,10.9,
226.0,Nick Richards,25.0,CHO,C,65.0,9.0,1217.0,5.8,9.3,0.629,0.0,0.0,1.0,5.8,9.2,0.628,0.631,4.1,5.4,0.749,4.3,8.0,12.3,1.1,0.3,2.1,1.7,4.6,15.7,
227.0,Seth Curry,32.0,BRK,SG,61.0,7.0,1211.0,6.2,13.3,0.463,2.8,6.9,0.405,3.4,6.5,0.525,0.568,1.5,1.6,0.927,0.4,2.6,3.0,2.9,1.1,0.2,1.5,2.9,16.7,
228.0,Ochai Agbaji,22.0,UTA,SG,59.0,22.0,1209.0,4.9,11.5,0.427,2.4,6.8,0.355,2.5,4.7,0.532,0.532,1.7,2.1,0.812,1.3,2.3,3.6,2.0,0.5,0.4,1.2,2.9,13.9,
229.0,Kenrich Williams,28.0,OKC,PF,53.0,10.0,1206.0,5.3,10.3,0.517,1.5,4.0,0.373,3.9,6.3,0.608,0.59,0.5,1.2,0.436,2.9,4.9,7.8,3.1,1.3,0.4,1.0,3.3,12.7,
230.0,Matisse Thybulle,25.0,2TM,SG,71.0,28.0,1200.0,3.3,7.6,0.435,1.6,4.4,0.365,1.7,3.2,0.533,0.542,0.6,0.8,0.679,1.2,3.0,4.2,1.6,2.5,1.0,0.7,3.4,8.8,
230.0,Matisse Thybulle,25.0,PHI,SF,49.0,6.0,591.0,3.0,7.1,0.431,1.3,3.8,0.333,1.8,3.2,0.547,0.522,0.5,0.7,0.75,1.2,2.6,3.8,1.4,2.7,0.9,0.5,4.0,7.9,
230.0,Matisse Thybulle,25.0,POR,SG,22.0,22.0,609.0,3.5,8.1,0.438,2.0,5.0,0.388,1.6,3.1,0.519,0.558,0.6,0.9,0.625,1.2,3.4,4.6,1.8,2.2,1.1,0.9,2.8,9.6,
231.0,Isaiah Livers,24.0,DET,PF,52.0,22.0,1199.0,3.6,8.6,0.417,2.2,6.1,0.365,1.4,2.6,0.541,0.545,1.0,1.2,0.821,0.8,3.5,4.3,1.2,0.8,0.8,0.9,3.1,10.4,
232.0,Cameron Johnson,26.0,2TM,PF,42.0,41.0,1199.0,6.7,14.2,0.47,3.1,7.7,0.404,3.6,6.6,0.548,0.579,3.0,3.6,0.842,1.0,4.5,5.6,2.3,1.5,0.4,1.1,2.5,19.5,
232.0,Cameron Johnson,26.0,PHO,PF,17.0,16.0,429.0,6.9,14.5,0.474,3.8,8.3,0.455,3.1,6.2,0.5,0.604,2.3,2.8,0.818,1.2,4.3,5.5,2.2,1.3,0.5,0.8,2.4,19.8,
232.0,Cameron Johnson,26.0,BRK,PF,25.0,25.0,770.0,6.6,14.1,0.468,2.7,7.3,0.372,3.9,6.8,0.572,0.565,3.5,4.1,0.851,0.9,4.7,5.6,2.4,1.6,0.4,1.3,2.5,19.4,
233.0,Anthony Lamb,25.0,GSW,SF,62.0,4.0,1195.0,4.5,9.5,0.471,2.2,6.0,0.367,2.3,3.5,0.652,0.588,1.4,1.8,0.767,1.7,4.8,6.5,2.9,0.8,0.6,1.6,4.0,12.5,
234.0,Taurean Prince,28.0,MIN,PF,54.0,4.0,1192.0,5.3,11.4,0.467,2.2,5.9,0.381,3.1,5.6,0.557,0.565,2.0,2.3,0.844,0.5,3.5,4.0,2.5,0.8,0.5,2.1,3.7,14.9,
235.0,Andrew Wiggins,27.0,GSW,SF,37.0,37.0,1190.0,7.6,16.0,0.473,2.7,6.8,0.396,4.9,9.2,0.53,0.557,1.3,2.2,0.611,1.8,3.8,5.6,2.6,1.4,0.8,1.5,3.2,19.1,
236.0,Jordan Nwora,24.0,2TM,SF,62.0,14.0,1188.0,5.9,13.5,0.436,2.6,6.4,0.408,3.3,7.1,0.462,0.533,2.1,2.6,0.791,1.5,5.4,6.9,2.7,0.7,0.4,2.0,2.2,16.4,
236.0,Jordan Nwora,24.0,MIL,SF,38.0,3.0,597.0,4.6,11.9,0.386,2.4,6.2,0.392,2.2,5.7,0.379,0.487,2.2,2.6,0.86,1.7,5.3,7.1,2.3,0.7,0.4,2.1,2.1,13.8,
236.0,Jordan Nwora,24.0,IND,SF,24.0,11.0,591.0,7.2,15.1,0.476,2.8,6.6,0.422,4.4,8.5,0.518,0.569,1.9,2.6,0.721,1.3,5.5,6.8,3.0,0.7,0.4,1.9,2.4,19.1,
237.0,Gary Harris,28.0,ORL,SG,48.0,42.0,1184.0,4.2,9.3,0.45,2.9,6.6,0.431,1.3,2.7,0.494,0.603,0.8,0.9,0.9,0.6,2.3,3.0,1.8,1.4,0.4,0.9,2.8,12.1,
238.0,Tre Mann,21.0,OKC,PG,67.0,5.0,1183.0,6.0,15.2,0.393,2.5,7.8,0.315,3.5,7.4,0.475,0.474,1.3,1.7,0.764,0.8,3.9,4.7,3.7,1.2,0.3,1.9,3.0,15.7,
239.0,Trendon Watford,22.0,POR,PF,62.0,12.0,1182.0,5.5,9.8,0.56,0.8,1.9,0.391,4.8,7.9,0.602,0.599,2.2,3.0,0.72,1.3,6.0,7.2,4.0,1.0,0.4,2.2,3.6,14.0,
240.0,Christian Braun,21.0,DEN,SG,76.0,6.0,1181.0,4.4,8.8,0.495,1.0,2.9,0.354,3.3,5.9,0.565,0.554,1.2,2.0,0.625,1.5,4.1,5.5,1.8,1.2,0.5,1.1,3.1,11.0,
241.0,Xavier Tillman Sr.,24.0,MEM,C,61.0,29.0,1180.0,5.7,9.3,0.614,0.1,0.5,0.267,5.6,8.9,0.632,0.621,1.5,2.7,0.551,3.7,5.7,9.4,2.9,1.8,0.9,1.3,3.0,13.1,
242.0,Devin Vassell,22.0,SAS,SG,38.0,32.0,1178.0,8.0,18.2,0.439,3.1,8.1,0.387,4.8,10.1,0.48,0.525,2.4,3.1,0.78,0.2,4.3,4.5,4.2,1.3,0.5,1.7,1.7,21.5,
243.0,Collin Sexton,24.0,UTA,PG,48.0,15.0,1145.0,7.5,14.7,0.506,1.5,3.8,0.393,5.9,10.9,0.546,0.558,5.1,6.3,0.819,1.2,2.1,3.3,4.3,0.8,0.2,2.7,3.5,21.5,
244.0,Precious Achiuwa,23.0,TOR,C,55.0,12.0,1140.0,6.2,12.8,0.485,0.9,3.4,0.269,5.3,9.3,0.564,0.521,2.7,3.9,0.702,3.2,7.2,10.4,1.6,1.0,0.9,1.9,3.2,16.0,
245.0,Steven Adams,29.0,MEM,C,42.0,42.0,1133.0,5.0,8.4,0.597,0.0,0.0,0.0,5.0,8.3,0.599,0.597,1.5,4.1,0.364,6.8,8.6,15.4,3.1,1.1,1.5,2.5,3.1,11.5,
246.0,Alec Burks,31.0,DET,SG,51.0,8.0,1122.0,6.4,14.7,0.436,3.2,7.7,0.414,3.2,7.1,0.459,0.544,4.9,6.0,0.814,0.6,4.5,5.1,3.7,1.2,0.3,1.9,3.1,20.9,
247.0,Lamar Stevens,25.0,CLE,SF,62.0,25.0,1120.0,4.1,9.3,0.448,1.0,3.1,0.316,3.2,6.2,0.513,0.5,1.3,1.8,0.702,1.5,5.1,6.7,1.1,0.9,0.6,0.9,2.5,10.5,
248.0,Moritz Wagner,25.0,ORL,C,57.0,18.0,1109.0,6.4,12.9,0.5,1.7,5.3,0.313,4.8,7.6,0.631,0.564,5.0,5.9,0.841,2.2,6.2,8.4,2.7,1.2,0.4,2.2,4.4,19.5,
249.0,Jordan Goodwin,24.0,WAS,PG,62.0,7.0,1106.0,5.1,11.5,0.448,1.2,3.8,0.322,3.9,7.6,0.511,0.501,1.7,2.2,0.768,1.9,4.8,6.7,5.5,1.9,0.8,1.9,3.1,13.2,
250.0,Victor Oladipo,30.0,MIA,SG,42.0,2.0,1106.0,5.2,13.1,0.397,2.3,6.9,0.33,2.9,6.2,0.471,0.484,1.9,2.6,0.747,0.5,3.6,4.2,4.8,1.9,0.4,2.8,3.2,14.6,
251.0,Ben Simmons,26.0,BRK,PG,42.0,33.0,1105.0,4.3,7.7,0.566,0.0,0.1,0.0,4.3,7.6,0.571,0.566,0.8,1.9,0.439,1.3,7.3,8.6,8.3,1.8,0.8,3.2,4.5,9.5,
252.0,Jeff Green,36.0,DEN,PF,56.0,4.0,1091.0,5.3,10.8,0.488,1.0,3.4,0.288,4.3,7.4,0.58,0.534,2.9,3.9,0.744,1.3,3.5,4.8,2.3,0.6,0.6,1.5,3.3,14.4,
253.0,Brandon Clarke,26.0,MEM,PF,56.0,8.0,1090.0,7.6,11.5,0.656,0.0,0.2,0.167,7.5,11.3,0.665,0.658,3.3,4.5,0.723,3.0,7.2,10.2,2.4,1.1,1.2,1.8,4.3,18.4,
254.0,Bones Hyland,22.0,2TM,PG,56.0,1.0,1085.0,7.6,18.9,0.399,3.9,10.5,0.371,3.7,8.5,0.434,0.502,2.9,3.4,0.843,0.7,3.8,4.5,5.7,1.3,0.5,2.7,3.2,21.9,
254.0,Bones Hyland,22.0,DEN,PG,42.0,1.0,820.0,7.6,19.1,0.399,4.0,10.6,0.378,3.6,8.5,0.425,0.503,3.1,3.6,0.866,0.4,3.3,3.8,5.5,1.2,0.6,2.9,2.9,22.3,
254.0,Bones Hyland,22.0,LAC,PG,14.0,0.0,265.0,7.5,18.6,0.401,3.5,10.1,0.351,3.9,8.6,0.46,0.496,2.0,2.7,0.75,1.4,5.3,6.7,6.4,1.5,0.3,2.0,4.1,20.5,
255.0,Oshae Brissett,24.0,IND,PF,65.0,2.0,1083.0,4.1,10.6,0.386,1.6,5.2,0.31,2.5,5.5,0.457,0.461,3.5,4.8,0.717,2.1,5.2,7.2,1.5,1.1,0.4,1.1,2.6,13.2,
256.0,Thomas Bryant,25.0,2TM,C,59.0,26.0,1081.0,7.7,12.3,0.623,0.9,2.0,0.441,6.8,10.3,0.658,0.659,3.1,4.2,0.738,2.9,8.4,11.3,1.0,0.5,1.0,1.3,3.4,19.3,
256.0,Thomas Bryant,25.0,LAL,C,41.0,25.0,876.0,8.1,12.4,0.654,0.9,2.1,0.44,7.2,10.3,0.697,0.691,3.3,4.4,0.741,2.8,8.7,11.5,1.2,0.6,0.9,1.2,3.2,20.4,
256.0,Thomas Bryant,25.0,DEN,C,18.0,1.0,205.0,5.8,11.9,0.485,0.7,1.6,0.444,5.1,10.4,0.492,0.515,2.3,3.2,0.722,3.3,7.2,10.5,0.4,0.4,1.2,1.8,4.4,14.6,
257.0,Obi Toppin,24.0,NYK,PF,67.0,5.0,1050.0,6.4,14.4,0.446,2.9,8.5,0.344,3.5,5.9,0.593,0.548,1.3,1.6,0.809,1.0,5.4,6.4,2.3,0.8,0.4,1.3,2.3,17.0,
258.0,Joe Ingles,35.0,MIL,SF,46.0,0.0,1044.0,3.7,8.6,0.435,2.9,7.0,0.409,0.9,1.6,0.556,0.603,0.6,0.7,0.857,0.4,4.0,4.4,5.2,1.1,0.2,1.9,2.6,10.9,
259.0,Jalen Johnson,21.0,ATL,SF,70.0,6.0,1042.0,5.5,11.1,0.491,1.0,3.6,0.288,4.4,7.5,0.587,0.537,1.7,2.7,0.628,1.8,8.0,9.7,2.9,1.3,1.2,1.4,3.9,13.6,
260.0,Isaiah Jackson,21.0,IND,C,63.0,12.0,1042.0,6.2,11.0,0.563,0.1,0.5,0.143,6.1,10.5,0.582,0.566,3.3,5.0,0.651,3.9,5.8,9.7,1.8,1.1,3.2,1.8,5.3,15.7,
261.0,Dyson Daniels,19.0,NOP,PG,59.0,11.0,1042.0,3.0,7.2,0.418,0.9,3.0,0.314,2.1,4.2,0.492,0.483,0.9,1.4,0.65,1.2,5.3,6.5,4.6,1.5,0.4,2.0,3.4,7.8,
262.0,Wenyen Gabriel,25.0,LAL,C,68.0,2.0,1024.0,5.4,9.1,0.596,0.4,1.3,0.278,5.1,7.9,0.647,0.615,1.8,3.0,0.619,4.1,6.0,10.1,1.3,0.9,1.2,1.6,5.1,13.1,
263.0,Austin Rivers,30.0,MIN,SG,52.0,10.0,1016.0,3.2,7.4,0.435,1.5,4.4,0.35,1.7,3.0,0.558,0.538,1.1,1.4,0.769,0.2,2.8,2.9,2.7,1.0,0.1,0.8,2.8,9.0,
264.0,Hamidou Diallo,24.0,DET,SF,56.0,0.0,996.0,7.8,13.6,0.573,0.2,0.8,0.238,7.6,12.8,0.593,0.58,3.1,5.3,0.588,2.1,5.0,7.0,2.0,1.9,0.6,2.6,4.5,18.9,
265.0,Will Barton,32.0,2TM,SG,56.0,2.0,993.0,5.0,13.2,0.379,2.4,6.5,0.367,2.6,6.7,0.391,0.47,1.3,1.7,0.787,0.5,4.4,5.0,4.1,1.0,0.5,1.7,2.0,13.7,
265.0,Will Barton,32.0,WAS,SG,40.0,0.0,782.0,5.1,13.1,0.386,2.4,6.4,0.377,2.7,6.8,0.395,0.477,1.6,2.1,0.778,0.5,4.6,5.1,4.4,0.8,0.5,2.1,1.8,14.1,
265.0,Will Barton,32.0,TOR,SG,16.0,2.0,211.0,4.8,13.5,0.354,2.4,7.2,0.333,2.4,6.3,0.378,0.443,0.3,0.3,1.0,0.9,3.6,4.4,2.9,1.9,0.5,0.5,2.9,12.3,
