Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
256.0,Richaun Holmes,28.0,SAC,C,45.0,37.0,1074.0,8.9,13.4,0.66,0.1,0.2,0.4,8.8,13.2,0.664,0.663,3.1,4.0,0.778,4.2,10.0,14.2,2.2,0.8,1.8,2.5,5.7,21.0,127.0,114.0,
257.0,Kenrich Williams,27.0,OKC,SF,49.0,0.0,1072.0,6.6,14.4,0.461,1.9,5.5,0.339,4.8,8.9,0.536,0.525,1.4,2.5,0.545,3.4,6.6,10.0,4.9,2.0,0.5,2.1,3.7,16.5,111.0,113.0,
258.0,Dewayne Dedmon,32.0,MIA,C,67.0,15.0,1065.0,7.7,13.6,0.566,0.9,2.2,0.404,6.8,11.4,0.597,0.598,3.5,4.7,0.75,4.9,13.2,18.1,2.2,1.1,2.0,3.3,8.2,19.8,117.0,105.0,
259.0,Damian Lillard,31.0,POR,PG,29.0,29.0,1056.0,10.3,25.5,0.402,4.3,13.1,0.324,6.0,12.4,0.485,0.486,7.4,8.4,0.878,0.6,5.0,5.6,9.8,0.8,0.5,3.8,1.7,32.2,112.0,120.0,
260.0,Troy Brown Jr.,22.0,CHI,SF,66.0,7.0,1055.0,5.0,11.9,0.419,2.2,6.2,0.353,2.8,5.8,0.488,0.51,0.9,1.2,0.769,1.8,7.6,9.4,3.1,1.7,0.2,1.2,2.9,13.1,110.0,114.0,
261.0,LaMarcus Aldridge,36.0,BRK,C,47.0,12.0,1050.0,11.6,21.1,0.55,0.6,2.1,0.304,11.0,19.0,0.578,0.566,4.1,4.7,0.873,3.4,8.5,11.9,1.9,0.6,2.2,2.0,3.6,28.0,119.0,112.0,
262.0,Larry Nance Jr.,29.0,2TM,PF,46.0,11.0,1040.0,6.1,11.6,0.522,1.1,3.3,0.329,5.0,8.3,0.599,0.569,1.9,2.7,0.702,3.4,8.3,11.7,3.8,2.0,0.9,1.7,4.0,15.1,121.0,114.0,
262.0,Larry Nance Jr.,29.0,POR,C,37.0,11.0,858.0,5.8,11.3,0.515,1.1,3.5,0.306,4.7,7.7,0.61,0.563,1.8,2.8,0.653,3.3,8.6,11.9,4.2,2.2,0.7,1.5,3.8,14.5,122.0,115.0,
262.0,Larry Nance Jr.,29.0,NOP,PF,9.0,0.0,182.0,7.3,13.3,0.551,1.1,2.2,0.5,6.2,11.1,0.561,0.592,2.2,2.2,1.0,3.8,6.8,10.6,2.2,1.4,1.9,2.7,4.6,17.9,117.0,112.0,
263.0,Josh Green,21.0,DAL,SG,67.0,3.0,1039.0,6.3,12.4,0.508,1.4,3.8,0.359,4.9,8.6,0.573,0.563,1.5,2.2,0.689,2.5,5.3,7.8,3.8,2.2,0.7,2.1,5.6,15.5,114.0,109.0,
264.0,Rudy Gay,35.0,UTA,PF,55.0,1.0,1038.0,7.5,18.0,0.414,3.3,9.7,0.345,4.1,8.4,0.494,0.507,3.0,3.8,0.785,2.6,8.9,11.5,2.7,1.2,0.9,2.2,4.5,21.2,110.0,110.0,
265.0,DeAndre' Bembry,27.0,2TM,SF,56.0,20.0,1026.0,5.9,10.4,0.561,0.7,1.7,0.417,5.1,8.7,0.589,0.595,1.0,1.7,0.6,2.0,5.7,7.7,3.1,2.3,1.2,1.5,5.3,13.4,119.0,112.0,
265.0,DeAndre' Bembry,27.0,BRK,SF,48.0,20.0,949.0,6.2,10.9,0.568,0.8,1.8,0.417,5.4,9.0,0.599,0.603,1.1,1.8,0.6,1.9,5.8,7.8,3.1,2.4,1.3,1.5,5.3,14.2,120.0,111.0,
265.0,DeAndre' Bembry,27.0,MIL,SF,8.0,0.0,77.0,1.9,5.0,0.375,0.0,0.0,,1.9,5.0,0.375,0.375,0.0,0.0,,2.5,4.4,6.9,3.7,1.2,0.0,0.6,5.6,3.7,115.0,115.0,
266.0,Aaron Holiday,25.0,2TM,PG,63.0,15.0,1021.0,7.2,16.2,0.447,1.9,4.9,0.379,5.4,11.3,0.477,0.504,2.8,3.3,0.868,1.2,4.7,5.9,7.3,2.0,0.4,3.2,4.4,19.2,108.0,113.0,
266.0,Aaron Holiday,25.0,WAS,PG,41.0,14.0,663.0,7.5,16.0,0.467,1.7,5.0,0.343,5.7,11.0,0.524,0.521,2.1,2.6,0.8,0.7,4.3,5.0,5.8,1.8,0.7,2.9,4.5,18.7,105.0,116.0,
266.0,Aaron Holiday,25.0,PHO,PG,22.0,1.0,358.0,6.9,16.7,0.411,2.2,4.8,0.444,4.7,11.8,0.398,0.476,4.2,4.4,0.939,2.0,5.4,7.4,10.1,2.4,0.0,3.8,4.3,20.0,112.0,108.0,
267.0,Damian Jones,26.0,SAC,C,56.0,15.0,1017.0,8.3,12.6,0.658,0.5,1.4,0.345,7.8,11.2,0.696,0.677,4.4,6.2,0.718,3.5,8.1,11.6,3.3,1.2,2.2,2.8,6.2,21.5,128.0,113.0,
268.0,Lamar Stevens,24.0,CLE,PF,63.0,13.0,1015.0,7.7,15.7,0.489,0.9,3.2,0.277,6.8,12.5,0.543,0.517,2.6,3.7,0.707,2.3,5.8,8.1,2.2,1.5,0.9,2.0,5.2,18.8,107.0,110.0,
269.0,Cam Reddish,22.0,2TM,SF,49.0,7.0,1012.0,8.0,19.9,0.404,3.2,9.0,0.359,4.8,10.9,0.442,0.485,4.9,5.5,0.902,1.2,3.9,5.1,2.3,2.3,0.7,2.8,2.9,24.2,105.0,114.0,
269.0,Cam Reddish,22.0,ATL,SF,34.0,7.0,797.0,8.5,21.2,0.402,3.6,9.4,0.379,4.9,11.7,0.421,0.487,4.4,4.9,0.9,1.2,3.9,5.2,2.3,2.2,0.7,2.7,2.8,25.0,104.0,115.0,
269.0,Cam Reddish,22.0,NYK,SF,15.0,0.0,215.0,6.3,15.1,0.415,1.9,7.2,0.258,4.4,7.9,0.559,0.477,6.7,7.4,0.906,1.2,3.7,4.9,2.3,2.8,0.9,3.0,3.5,21.2,109.0,110.0,
270.0,Donte DiVincenzo,25.0,2TM,SG,42.0,1.0,1006.0,5.6,16.1,0.351,3.5,10.4,0.339,2.1,5.6,0.373,0.461,3.3,4.0,0.843,1.9,6.2,8.1,5.6,2.3,0.4,3.4,3.3,18.2,102.0,113.0,
270.0,Donte DiVincenzo,25.0,MIL,SG,17.0,0.0,341.0,5.5,16.6,0.331,3.0,10.4,0.284,2.5,6.2,0.409,0.419,3.2,3.8,0.852,2.5,5.9,8.5,4.1,1.5,0.4,3.9,3.7,17.2,94.0,113.0,
270.0,Donte DiVincenzo,25.0,SAC,SG,25.0,1.0,665.0,5.7,15.8,0.362,3.8,10.4,0.368,1.9,5.4,0.351,0.484,3.4,4.1,0.839,1.6,6.4,8.0,6.4,2.7,0.4,3.2,3.1,18.7,106.0,114.0,
271.0,Wesley Matthews,35.0,MIL,SG,49.0,14.0,1002.0,4.2,10.5,0.395,2.5,7.5,0.338,1.6,3.0,0.54,0.516,1.1,1.3,0.786,1.4,3.0,4.4,1.7,1.1,0.4,0.9,4.2,11.9,113.0,116.0,
272.0,Payton Pritchard,24.0,BOS,PG,71.0,2.0,1001.0,7.9,18.5,0.429,5.0,12.2,0.412,2.9,6.4,0.461,0.564,1.0,1.0,1.0,1.6,5.1,6.7,6.9,1.2,0.3,2.0,3.0,21.9,120.0,110.0,
273.0,Juan Toscano-Anderson,28.0,GSW,SF,73.0,6.0,994.0,5.6,11.5,0.489,1.4,4.3,0.322,4.3,7.3,0.588,0.549,2.0,3.4,0.571,1.4,7.3,8.6,6.2,2.4,0.8,3.3,5.6,14.6,106.0,106.0,
274.0,Onyeka Okongwu,21.0,ATL,C,48.0,6.0,992.0,7.7,11.2,0.69,0.0,0.0,,7.7,11.2,0.69,0.69,4.0,5.4,0.727,5.7,8.3,14.0,2.6,1.5,3.0,2.2,7.4,19.4,138.0,111.0,
275.0,Khem Birch,29.0,TOR,C,55.0,28.0,991.0,4.9,10.1,0.485,0.0,0.7,0.0,4.9,9.4,0.522,0.485,2.7,3.6,0.746,6.2,5.9,12.1,2.8,1.5,1.3,1.5,5.2,12.5,124.0,111.0,
276.0,Kessler Edwards,21.0,BRK,SF,48.0,23.0,987.0,5.4,13.1,0.412,2.4,6.7,0.353,3.0,6.4,0.473,0.502,0.8,0.9,0.842,2.2,6.3,8.4,1.5,1.4,1.2,2.1,4.2,13.9,100.0,113.0,
277.0,Dean Wade,25.0,CLE,PF,51.0,28.0,980.0,5.0,11.1,0.456,2.6,7.2,0.359,2.4,3.8,0.64,0.574,1.0,1.5,0.667,1.6,6.1,7.6,2.6,1.5,0.4,0.8,4.5,13.7,122.0,111.0,
278.0,Daniel Theis,29.0,2TM,C,47.0,27.0,977.0,7.5,14.4,0.519,1.6,5.3,0.308,5.8,9.1,0.641,0.576,2.4,3.6,0.681,2.9,8.4,11.3,2.0,1.0,1.5,2.3,5.5,19.0,113.0,112.0,
278.0,Daniel Theis,29.0,HOU,C,26.0,21.0,584.0,6.8,14.6,0.469,1.9,6.4,0.291,5.0,8.1,0.61,0.534,2.2,3.3,0.675,2.6,8.0,10.6,1.6,0.9,1.4,2.5,5.1,17.8,104.0,117.0,
278.0,Daniel Theis,29.0,BOS,C,21.0,6.0,393.0,8.5,14.2,0.598,1.3,3.5,0.357,7.2,10.6,0.679,0.643,2.8,4.0,0.688,3.4,9.0,12.4,2.7,1.1,1.8,1.9,6.2,21.0,128.0,106.0,
279.0,Jaylen Nowell,22.0,MIN,SG,62.0,1.0,975.0,9.6,20.2,0.475,3.1,7.8,0.394,6.5,12.3,0.526,0.551,3.5,4.5,0.783,1.1,4.9,6.0,6.3,1.3,0.5,1.8,3.6,25.7,121.0,115.0,
280.0,Nic Claxton,22.0,BRK,C,47.0,19.0,974.0,8.9,13.1,0.674,0.0,0.0,,8.9,13.1,0.674,0.674,2.7,4.6,0.581,4.5,8.6,13.1,2.1,1.2,2.5,1.9,5.5,20.4,130.0,111.0,
281.0,Dwight Howard,36.0,LAL,C,60.0,27.0,971.0,6.6,10.8,0.612,0.4,0.7,0.533,6.2,10.1,0.618,0.63,4.7,7.2,0.658,5.8,11.7,17.6,1.7,1.7,1.8,2.3,5.7,18.4,128.0,109.0,
282.0,Ricky Rubio,31.0,CLE,PG,34.0,8.0,970.0,7.7,21.2,0.363,3.0,9.0,0.339,4.6,12.2,0.38,0.434,4.5,5.3,0.854,0.8,6.5,7.3,11.6,2.5,0.4,4.6,3.9,22.9,102.0,108.0,
283.0,Duane Washington Jr.,21.0,IND,PG,48.0,7.0,968.0,8.8,21.6,0.405,4.1,10.9,0.377,4.7,10.7,0.434,0.5,2.3,3.1,0.754,0.2,4.0,4.2,4.3,1.3,0.2,2.9,3.3,23.9,101.0,119.0,
284.0,Joshua Primo,19.0,SAS,SF,50.0,16.0,965.0,5.0,13.4,0.374,2.1,6.8,0.307,2.9,6.6,0.444,0.452,2.2,2.9,0.746,1.6,4.0,5.6,4.0,1.0,1.1,2.8,3.9,14.3,96.0,115.0,
285.0,Moritz Wagner,24.0,ORL,C,63.0,3.0,960.0,9.9,20.0,0.497,3.3,10.1,0.328,6.6,9.8,0.672,0.581,5.2,6.5,0.806,2.1,9.6,11.7,4.4,1.0,0.7,2.8,6.2,28.4,118.0,112.0,
286.0,Blake Griffin,32.0,BRK,C,56.0,24.0,958.0,6.7,15.8,0.425,1.9,7.3,0.262,4.8,8.5,0.565,0.486,2.8,3.8,0.724,3.0,8.5,11.5,5.3,1.4,0.7,1.6,4.8,18.2,115.0,113.0,
287.0,Keita Bates-Diop,26.0,SAS,SF,59.0,14.0,956.0,6.8,13.2,0.517,0.9,2.8,0.309,6.0,10.4,0.572,0.549,2.3,3.1,0.754,3.1,8.5,11.6,2.1,1.4,0.7,2.3,3.1,16.8,111.0,112.0,
288.0,Isaiah Roby,23.0,OKC,PF,45.0,28.0,948.0,8.5,16.6,0.514,2.3,5.1,0.444,6.3,11.5,0.545,0.582,4.0,6.0,0.672,3.9,7.3,11.1,3.6,1.8,1.7,2.2,5.6,23.3,120.0,111.0,
289.0,Kemba Walker,31.0,NYK,PG,37.0,37.0,948.0,7.9,19.5,0.403,3.9,10.5,0.367,4.0,9.0,0.444,0.501,3.2,3.7,0.845,0.7,5.1,5.9,6.9,1.4,0.4,2.5,2.0,22.7,112.0,113.0,
290.0,Taj Gibson,36.0,NYK,C,52.0,4.0,946.0,4.5,8.8,0.518,0.8,2.0,0.395,3.8,6.8,0.555,0.563,2.2,2.8,0.808,4.7,7.5,12.1,1.7,1.2,2.1,1.4,7.2,12.1,127.0,110.0,
291.0,Rui Hachimura,23.0,WAS,PF,42.0,13.0,943.0,9.8,20.0,0.491,2.9,6.5,0.447,6.9,13.5,0.512,0.563,2.4,3.5,0.697,1.3,7.1,8.4,2.5,1.2,0.5,1.7,2.8,24.9,111.0,116.0,
292.0,Klay Thompson,31.0,GSW,SG,32.0,32.0,941.0,12.7,29.7,0.429,5.9,15.3,0.385,6.8,14.4,0.477,0.529,2.4,2.6,0.902,0.8,5.7,6.5,4.6,0.8,0.9,2.2,2.8,33.8,107.0,110.0,
293.0,Jeremy Lamb,29.0,2TM,SF,56.0,0.0,935.0,6.9,18.1,0.383,2.9,8.9,0.324,4.1,9.2,0.441,0.463,4.6,5.5,0.84,1.4,6.7,8.0,4.2,1.6,1.1,1.9,3.1,21.3,109.0,116.0,
293.0,Jeremy Lamb,29.0,IND,SF,39.0,0.0,613.0,6.8,18.2,0.373,3.1,9.3,0.333,3.7,8.9,0.414,0.458,5.4,6.4,0.838,1.2,6.3,7.5,4.1,1.8,1.1,1.9,3.5,22.1,110.0,116.0,
293.0,Jeremy Lamb,29.0,SAC,SG,17.0,0.0,322.0,7.2,17.8,0.403,2.4,7.9,0.302,4.8,9.9,0.485,0.471,3.3,3.9,0.846,1.6,7.3,9.0,4.5,1.2,1.2,1.9,2.2,20.0,107.0,115.0,
294.0,Jalen Smith,21.0,2TM,PF,51.0,8.0,925.0,9.3,18.4,0.503,2.1,6.4,0.328,7.1,12.0,0.596,0.56,4.1,5.4,0.765,5.3,10.8,16.1,1.3,0.8,2.2,2.2,5.0,24.7,119.0,111.0,
294.0,Jalen Smith,21.0,PHO,PF,29.0,4.0,382.0,7.9,17.3,0.46,1.1,4.9,0.231,6.8,12.3,0.551,0.493,5.0,6.6,0.769,6.9,10.6,17.5,0.8,0.8,2.3,2.8,6.6,22.0,112.0,106.0,
294.0,Jalen Smith,21.0,IND,PF,22.0,4.0,543.0,10.2,19.2,0.531,2.8,7.5,0.373,7.4,11.7,0.631,0.603,3.4,4.5,0.76,4.1,11.0,15.2,1.6,0.8,2.1,1.8,4.0,26.6,124.0,114.0,
295.0,ThÃ©o Maledon,20.0,OKC,PG,51.0,7.0,908.0,6.4,17.0,0.375,2.4,8.0,0.293,4.0,9.0,0.449,0.445,4.2,5.4,0.79,1.1,6.0,7.0,6.0,1.7,0.6,3.5,3.6,19.4,99.0,114.0,
296.0,TomÃ¡Å¡ SatoranskÃ½,30.0,3TM,SG,55.0,13.0,906.0,3.9,10.4,0.377,0.6,2.9,0.208,3.3,7.5,0.442,0.406,2.3,2.9,0.796,1.5,5.4,6.9,10.0,1.6,0.3,2.5,3.9,10.8,109.0,115.0,
296.0,TomÃ¡Å¡ SatoranskÃ½,30.0,NOP,SG,32.0,3.0,481.0,3.3,11.0,0.299,0.5,3.2,0.161,2.8,7.8,0.355,0.322,1.9,2.6,0.76,1.8,4.7,6.6,7.8,1.4,0.1,2.4,3.4,9.0,95.0,116.0,
296.0,TomÃ¡Å¡ SatoranskÃ½,30.0,SAS,SF,1.0,0.0,9.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,16.0,21.3,0.75,0.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,16.0,187.0,118.0,
296.0,TomÃ¡Å¡ SatoranskÃ½,30.0,WAS,PG,22.0,10.0,416.0,4.8,10.0,0.476,0.7,2.6,0.273,4.0,7.4,0.548,0.512,2.5,3.0,0.84,1.1,6.2,7.3,12.8,1.8,0.5,2.7,4.5,12.7,123.0,115.0,
297.0,Jevon Carter,26.0,2TM,PG,66.0,3.0,905.0,5.2,13.5,0.387,3.5,9.1,0.388,1.7,4.4,0.386,0.518,0.8,1.0,0.833,0.7,5.1,5.9,5.1,1.3,0.7,1.8,3.6,14.8,110.0,114.0,
297.0,Jevon Carter,26.0,BRK,PG,46.0,1.0,552.0,5.1,15.3,0.333,3.7,11.2,0.331,1.4,4.1,0.34,0.454,0.6,0.9,0.7,0.8,5.1,5.9,4.0,1.2,0.9,2.3,4.0,14.5,94.0,115.0,
297.0,Jevon Carter,26.0,MIL,PG,20.0,2.0,353.0,5.4,10.7,0.506,3.3,5.9,0.558,2.2,4.9,0.444,0.658,1.1,1.1,1.0,0.7,5.2,5.9,6.8,1.4,0.5,1.1,3.0,15.2,142.0,114.0,
298.0,Jordan McLaughlin,25.0,MIN,PG,62.0,3.0,902.0,4.6,10.5,0.44,1.4,4.5,0.318,3.2,6.1,0.53,0.508,1.6,2.1,0.75,1.2,3.8,5.0,9.5,3.0,0.5,2.0,2.8,12.3,122.0,112.0,
299.0,Derrick Jones Jr.,24.0,CHI,PF,51.0,8.0,899.0,5.7,10.6,0.538,1.1,3.3,0.328,4.6,7.3,0.634,0.59,3.0,3.8,0.8,3.3,5.9,9.2,1.6,1.4,1.8,1.6,5.7,15.5,124.0,113.0,
300.0,Tristan Thompson,30.0,3TM,C,57.0,6.0,897.0,7.6,14.4,0.528,0.1,0.2,0.333,7.6,14.3,0.53,0.53,3.3,6.3,0.526,6.5,9.1,15.6,1.8,1.2,1.1,2.4,5.3,18.6,112.0,114.0,
300.0,Tristan Thompson,30.0,SAC,C,30.0,3.0,455.0,8.0,16.0,0.503,0.1,0.1,1.0,7.9,15.9,0.5,0.507,3.4,6.3,0.533,7.6,9.4,17.0,1.9,1.2,1.3,3.1,5.5,19.6,108.0,114.0,
300.0,Tristan Thompson,30.0,IND,C,4.0,0.0,66.0,9.6,17.8,0.542,0.0,0.0,,9.6,17.8,0.542,0.542,2.2,5.9,0.375,5.2,8.2,13.4,1.5,0.0,1.5,3.0,5.2,21.5,103.0,118.0,
300.0,Tristan Thompson,30.0,CHI,C,23.0,3.0,376.0,6.8,11.9,0.565,0.0,0.3,0.0,6.8,11.7,0.578,0.565,3.4,6.2,0.542,5.3,8.8,14.2,1.8,1.6,0.9,1.6,5.1,16.9,121.0,112.0,
301.0,Jalen McDaniels,24.0,CHO,SF,55.0,2.0,895.0,6.6,13.6,0.484,2.2,5.8,0.38,4.4,7.8,0.562,0.565,2.8,3.9,0.736,2.0,7.1,9.1,3.1,1.4,1.2,1.9,5.0,18.2,116.0,114.0,
302.0,Dillon Brooks,26.0,MEM,SF,32.0,31.0,885.0,12.3,28.4,0.432,2.5,8.1,0.309,9.8,20.4,0.48,0.475,4.9,5.7,0.849,1.6,3.9,5.5,4.8,1.9,0.4,2.7,5.7,31.9,108.0,112.0,
303.0,D.J. Augustin,34.0,2TM,PG,55.0,2.0,883.0,5.1,12.0,0.423,3.7,8.9,0.415,1.4,3.1,0.448,0.577,2.1,2.3,0.884,0.6,3.1,3.7,5.8,0.9,0.1,3.0,2.1,15.9,112.0,120.0,
303.0,D.J. Augustin,34.0,HOU,PG,34.0,2.0,510.0,5.1,12.7,0.404,3.6,9.0,0.406,1.5,3.7,0.4,0.548,3.1,3.5,0.868,0.7,3.2,3.8,6.9,0.9,0.0,4.2,1.6,17.0,107.0,121.0,
303.0,D.J. Augustin,34.0,LAL,PG,21.0,0.0,373.0,5.0,11.1,0.453,3.7,8.7,0.426,1.3,2.3,0.556,0.622,0.6,0.6,1.0,0.5,3.0,3.5,4.2,0.9,0.1,1.4,2.8,14.4,123.0,118.0,
304.0,Serge Ibaka,32.0,2TM,C,54.0,12.0,877.0,8.2,16.4,0.5,2.1,5.5,0.374,6.2,10.9,0.563,0.563,1.8,2.4,0.727,3.4,10.4,13.9,2.7,0.6,1.8,2.4,5.7,20.2,112.0,110.0,
304.0,Serge Ibaka,32.0,LAC,C,35.0,10.0,538.0,8.6,17.5,0.49,2.2,5.6,0.387,6.4,11.8,0.538,0.552,1.8,2.6,0.69,3.6,10.0,13.7,3.3,0.6,2.4,3.0,5.1,21.1,108.0,109.0,
304.0,Serge Ibaka,32.0,MIL,C,19.0,2.0,339.0,7.7,14.7,0.519,1.8,5.2,0.351,5.8,9.5,0.612,0.582,1.7,2.1,0.8,3.1,11.1,14.2,1.8,0.6,1.0,1.4,6.5,18.8,121.0,112.0,
305.0,Trendon Watford,21.0,POR,SF,48.0,10.0,869.0,8.0,15.0,0.532,0.5,2.1,0.237,7.5,12.9,0.581,0.549,4.0,5.3,0.755,3.2,8.0,11.2,4.6,1.4,1.6,2.5,6.5,20.5,118.0,116.0,
306.0,Trey Murphy III,21.0,NOP,SF,62.0,1.0,864.0,6.2,15.8,0.394,4.1,10.6,0.382,2.2,5.2,0.418,0.522,2.6,2.9,0.882,2.7,5.7,8.4,2.2,1.3,0.4,0.9,3.4,19.1,120.0,115.0,
307.0,Maurice Harkless,28.0,SAC,SF,47.0,24.0,863.0,4.6,10.1,0.459,1.7,5.6,0.307,2.9,4.5,0.65,0.544,1.1,1.6,0.714,0.7,5.6,6.2,1.3,1.6,1.3,1.7,4.3,12.1,101.0,115.0,
308.0,Thaddeus Young,33.0,2TM,PF,52.0,1.0,845.0,8.2,15.8,0.518,1.0,2.8,0.354,7.2,13.0,0.554,0.55,1.3,2.8,0.469,4.6,7.4,12.1,6.0,3.1,1.0,3.0,4.7,18.7,113.0,108.0,
308.0,Thaddeus Young,33.0,SAS,PF,26.0,1.0,370.0,9.6,16.6,0.578,0.0,0.6,0.0,9.6,15.9,0.602,0.578,1.3,2.9,0.455,5.2,6.9,12.1,7.7,3.0,0.9,3.9,4.9,20.5,113.0,109.0,
308.0,Thaddeus Young,33.0,TOR,PF,26.0,0.0,475.0,7.1,15.2,0.465,1.8,4.5,0.395,5.3,10.6,0.495,0.524,1.4,2.8,0.481,4.2,7.9,12.1,4.7,3.3,1.2,2.3,4.5,17.3,113.0,106.0,
309.0,Armoni Brooks,23.0,2TM,SG,54.0,11.0,844.0,5.6,16.4,0.339,4.2,14.2,0.297,1.4,2.3,0.6,0.467,1.0,1.2,0.857,1.1,4.7,5.9,3.5,1.6,0.6,1.5,4.2,16.4,101.0,117.0,
309.0,Armoni Brooks,23.0,HOU,SG,41.0,8.0,690.0,6.0,17.3,0.347,4.4,14.7,0.3,1.6,2.6,0.605,0.474,1.1,1.3,0.842,0.8,4.8,5.6,3.4,1.4,0.6,1.6,4.1,17.5,100.0,118.0,
309.0,Armoni Brooks,23.0,TOR,PG,13.0,3.0,154.0,3.6,12.3,0.289,3.2,11.7,0.278,0.3,0.6,0.5,0.421,0.6,0.6,1.0,2.6,4.5,7.1,4.2,2.3,1.0,1.3,4.5,11.0,107.0,111.0,
310.0,Willy HernangÃ³mez,27.0,NOP,C,50.0,8.0,839.0,10.0,19.2,0.52,0.2,0.7,0.333,9.8,18.5,0.527,0.526,6.4,8.3,0.773,8.4,11.5,19.9,3.7,1.2,1.1,3.0,5.7,26.7,122.0,111.0,
311.0,Jose Alvarado,23.0,NOP,PG,54.0,1.0,834.0,7.8,17.4,0.446,1.9,6.5,0.291,5.9,10.9,0.538,0.5,2.1,3.1,0.679,1.5,4.4,5.9,9.0,4.2,0.4,2.4,4.3,19.5,114.0,109.0,
312.0,Josh Jackson,24.0,2TM,SF,51.0,3.0,830.0,7.0,17.6,0.4,1.9,7.6,0.254,5.1,10.0,0.512,0.455,3.2,4.5,0.714,1.2,7.0,8.3,3.2,1.5,1.3,2.8,5.2,19.2,95.0,114.0,
312.0,Josh Jackson,24.0,DET,SF,39.0,3.0,707.0,7.1,17.3,0.41,2.1,7.8,0.265,5.0,9.5,0.529,0.47,2.8,3.9,0.714,1.2,7.3,8.5,3.4,1.4,1.2,2.6,4.9,19.0,97.0,113.0,
312.0,Josh Jackson,24.0,SAC,SF,12.0,0.0,123.0,6.7,19.2,0.347,1.2,6.7,0.176,5.5,12.5,0.438,0.378,5.9,8.2,0.714,1.6,5.5,7.0,2.0,2.0,1.6,3.5,6.7,20.3,86.0,114.0,
313.0,Tony Snell,30.0,2TM,SG,53.0,12.0,823.0,4.1,10.2,0.404,2.7,7.6,0.352,1.4,2.6,0.558,0.535,0.2,0.2,1.0,1.0,5.2,6.1,1.7,1.0,0.5,1.1,4.2,11.1,106.0,119.0,
313.0,Tony Snell,30.0,POR,SG,38.0,10.0,546.0,3.2,8.7,0.371,2.1,6.7,0.32,1.1,2.0,0.545,0.495,0.3,0.3,1.0,1.0,5.5,6.4,1.8,0.7,0.6,1.0,3.9,8.9,103.0,120.0,
313.0,Tony Snell,30.0,NOP,SG,15.0,2.0,277.0,5.9,13.2,0.446,3.7,9.4,0.396,2.1,3.7,0.571,0.588,0.2,0.2,1.0,0.9,4.6,5.5,1.4,1.4,0.4,1.4,4.6,15.7,112.0,116.0,
314.0,Lance Stephenson,31.0,2TM,SG,46.0,1.0,814.0,8.8,19.4,0.455,1.6,5.4,0.3,7.2,14.0,0.515,0.497,3.8,4.8,0.788,0.7,6.9,7.6,9.9,1.4,0.2,4.3,5.8,23.1,107.0,117.0,
314.0,Lance Stephenson,31.0,ATL,SG,6.0,0.0,70.0,3.5,9.1,0.385,0.0,2.1,0.0,3.5,7.0,0.5,0.385,0.7,1.4,0.5,0.7,9.8,10.5,7.7,0.0,0.0,2.8,5.6,7.7,92.0,118.0,
314.0,Lance Stephenson,31.0,IND,PG,40.0,1.0,744.0,9.3,20.4,0.458,1.8,5.7,0.31,7.6,14.7,0.516,0.502,4.1,5.1,0.795,0.7,6.6,7.4,10.1,1.6,0.3,4.5,5.8,24.6,108.0,117.0,
315.0,Wayne Ellington,34.0,LAL,SG,43.0,9.0,810.0,5.8,14.0,0.414,4.9,12.5,0.389,0.9,1.5,0.615,0.586,0.5,0.7,0.818,0.6,4.0,4.6,1.8,1.4,0.3,1.1,2.5,17.0,113.0,116.0,
316.0,DÄvis BertÄns,29.0,2TM,PF,56.0,0.0,807.0,6.1,17.0,0.36,4.8,14.2,0.335,1.4,2.8,0.489,0.5,2.2,2.5,0.9,0.7,6.5,7.2,1.9,1.0,0.7,1.2,5.2,19.2,106.0,114.0,
316.0,DÄvis BertÄns,29.0,WAS,PF,34.0,0.0,501.0,5.9,16.9,0.351,4.5,14.2,0.319,1.4,2.7,0.519,0.485,2.8,3.0,0.933,0.6,5.4,6.0,1.6,1.1,0.6,1.4,5.4,19.2,103.0,117.0,
316.0,DÄvis BertÄns,29.0,DAL,PF,22.0,0.0,306.0,6.4,17.1,0.375,5.1,14.1,0.36,1.3,3.0,0.444,0.524,1.3,1.6,0.8,1.0,8.2,9.2,2.5,1.0,1.0,0.8,4.9,19.2,111.0,110.0,
317.0,Ty Jerome,24.0,OKC,SG,48.0,4.0,801.0,7.5,19.9,0.378,3.3,11.3,0.29,4.3,8.6,0.493,0.46,2.3,2.9,0.809,1.2,3.6,4.7,6.6,1.8,0.3,2.2,4.4,20.7,103.0,115.0,
318.0,Lou Williams,35.0,ATL,PG,56.0,0.0,799.0,7.7,19.7,0.391,2.3,6.3,0.363,5.4,13.4,0.404,0.448,4.1,4.8,0.859,1.0,4.4,5.4,6.5,1.7,0.2,2.6,3.0,21.8,105.0,117.0,
319.0,Quentin Grimes,21.0,NYK,SG,46.0,6.0,786.0,6.0,15.0,0.404,4.6,12.0,0.381,1.5,2.9,0.5,0.557,0.8,1.2,0.684,1.5,4.5,6.0,2.8,2.0,0.7,1.8,4.6,17.5,111.0,111.0,
